Input.audio_url,buzz_majority,buzz_mean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,sum,MAX_count,1sec_chunk_no_buzz
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2497.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1677.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_679.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2380.mp3,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2375.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3074.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2927.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_602.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2369.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3377.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_553.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2563.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1352.mp3,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1038.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_617.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2435.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_870.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2449.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2864.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2441.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2381.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3139.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1823.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3138.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1129.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_868.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2594.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2338.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1848.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1287.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2440.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1396.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2431.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2540.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2786.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1305.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1246.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2945.mp3,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2699.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1552.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3030.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2691.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1641.mp3,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2073.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_864.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_13.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2923.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2436.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3362.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1406.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1632.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1650.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_545.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1253.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1510.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_506.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_260.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2355.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2376.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_247.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1333.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_259.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1472.mp3,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1646.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_25.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2967.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2428.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3375.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_499.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2322.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3004.mp3,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1834.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1250.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_653.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1670.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_15.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3382.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1494.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1087.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1803.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1114.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1643.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2866.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2425.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_93.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_447.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2430.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1078.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1115.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_556.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1847.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1818.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1304.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2928.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1407.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2526.mp3,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1353.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2365.mp3,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_659.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1579.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2134.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1542.mp3,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_219.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_160.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2375.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2438.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1324.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_320.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2434.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2514.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2529.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1094.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1405.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2313.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1857.mp3,no,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3356.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_348.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2712.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2392.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2974.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1802.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1112.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1255.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_652.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2196.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_2613.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1477.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_1833.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_3403.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_880.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_236.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1414.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1486.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1640.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_452.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1752.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_521.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/invasive/mp3/Invasive_sample_1533.mp3,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_2869.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
https://patrickchwalek.com/audio/native/mp3/Native_sample_578.mp3,yes,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
